file,sound,param,value,crest_factor_db,spectral_centroid_hz,spectral_centroid_hz_100ms,centroid_slope_hz_per_ms,band_sub_share,band_low_share,band_lowmid_share,band_mid_share,band_high_share,band_air_share,decay20_ms,decay40_ms,sustain_share,conf
corpus:238-tiefenrausch-baikal@56.982,kick,corpus,56.982,12.19858,3806.21563,3806.21563,-22.52915,0.32753,0.3501,0.09273,0.01967,0.09974,0.11023,38.0,92.0,0.3769,0.703
corpus:238-tiefenrausch-baikal@52.582,kick,corpus,52.582,12.23583,3969.80618,3969.80618,-13.70401,0.33686,0.34113,0.10464,0.01659,0.10369,0.09708,92.0,92.0,0.36698,0.701
corpus:238-tiefenrausch-baikal@1.149,hat,corpus,1.149,15.77734,6696.09045,6698.58329,0.64574,1e-05,1e-05,0.00021,0.01356,0.18644,0.79978,116.0,116.0,0.79688,0.682
corpus:238-tiefenrausch-baikal@3.379,hat,corpus,3.379,15.30451,5784.72112,6343.1197,-11.2012,3e-05,0.00011,0.01457,0.0971,0.14447,0.74372,196.0,196.0,0.55761,0.676
corpus:238-tiefenrausch-baikal@1.393,hat,corpus,1.393,14.10416,6614.89302,6614.89302,-20.84975,0.0,2e-05,0.00018,0.0087,0.06157,0.92952,56.0,80.0,0.03359,0.618
corpus:238-tiefenrausch-baikal@0.058,hat,corpus,0.058,16.56977,6436.91627,5794.58216,3.44363,0.0,0.0,0.00716,0.04788,0.17548,0.76947,62.0,400.0,0.84187,0.608
corpus:239-user99899889988-energy@63.971,kick,corpus,63.971,7.41469,1827.27742,1827.27742,-28.95093,0.53204,0.2963,0.03174,0.01993,0.11965,0.00034,28.0,28.0,0.0,0.95
corpus:239-user99899889988-energy@12.794,kick,corpus,12.794,11.32938,2384.79197,2725.30453,-31.48197,0.52126,0.41257,0.01895,0.00013,0.00104,0.04606,72.0,104.0,0.13789,0.929
corpus:239-user99899889988-energy@27.133,kick,corpus,27.133,12.26748,2337.81556,2718.2765,-46.74452,0.51735,0.4023,0.0191,0.00077,0.0026,0.05789,72.0,104.0,0.10442,0.925
corpus:239-user99899889988-energy@19.969,kick,corpus,19.969,11.84393,2658.14297,2658.14297,-48.97412,0.50346,0.41134,0.02159,0.00249,0.00164,0.05947,62.0,92.0,0.096,0.92
corpus:239-user99899889988-energy@23.324,kick,corpus,23.324,12.35424,2664.37547,2765.81584,-49.77158,0.505,0.40983,0.025,0.00119,0.0014,0.05759,54.0,104.0,0.12101,0.918
corpus:239-user99899889988-energy@16.393,kick,corpus,16.393,13.18389,2662.87062,2662.87062,-40.01139,0.50013,0.38948,0.03024,0.00194,0.0019,0.0763,54.0,92.0,0.09936,0.915
corpus:239-user99899889988-energy@5.631,kick,corpus,5.631,10.37456,3286.61238,3286.61238,-23.60548,0.50883,0.41691,0.02509,0.00141,0.0009,0.04686,72.0,80.0,0.11679,0.914
corpus:239-user99899889988-energy@19.737,kick,corpus,19.737,11.64382,2766.63212,2888.14611,-34.5274,0.4837,0.43739,0.02446,0.00399,0.00172,0.04875,72.0,104.0,0.11362,0.912
corpus:239-user99899889988-energy@26.912,kick,corpus,26.912,12.37501,2643.63001,2643.63001,-49.53651,0.45216,0.45099,0.0224,0.00516,0.0021,0.06718,44.0,92.0,0.08432,0.898
corpus:239-user99899889988-energy@33.123,hat,corpus,33.123,23.55239,5211.57257,6393.91,-10.94071,1e-05,1e-05,2e-05,0.00353,0.13611,0.86032,24.0,58.0,0.99984,0.896
corpus:239-user99899889988-energy@31.335,hat,corpus,31.335,23.94169,5539.81414,6531.58434,-6.46991,1e-05,1e-05,1e-05,0.00348,0.08284,0.91365,20.0,58.0,0.9998,0.891
corpus:239-user99899889988-energy@30.674,hat,corpus,30.674,22.83764,4984.65757,6403.52276,-16.98023,1e-05,1e-05,1e-05,0.00684,0.25722,0.73592,24.0,54.0,0.97357,0.878
corpus:239-user99899889988-energy@49.691,hat,corpus,49.691,22.20878,5048.33979,5942.74551,-10.55413,2e-05,8e-05,0.0005,0.00444,0.16271,0.83225,22.0,48.0,0.99971,0.875
corpus:239-user99899889988-energy@8.975,kick,corpus,8.975,9.58244,3174.94718,3174.94718,-8.6364,0.46093,0.47207,0.0261,0.00365,0.00118,0.03608,62.0,92.0,0.16626,0.874
corpus:239-user99899889988-energy@23.545,kick,corpus,23.545,9.80977,3913.17064,3913.17064,-29.62903,0.44929,0.46322,0.02268,0.00429,0.00232,0.0582,58.0,58.0,0.04069,0.874
corpus:239-user99899889988-energy@51.49,hat,corpus,51.49,21.62727,4898.93282,5925.60552,-12.77227,1e-05,7e-05,0.00031,0.01703,0.19228,0.79031,24.0,46.0,0.99934,0.872
corpus:239-user99899889988-energy@47.914,hat,corpus,47.914,20.80203,4854.47694,6243.70641,-21.04433,4e-05,5e-05,0.00026,0.06037,0.193,0.74627,22.0,46.0,0.84065,0.869
corpus:239-user99899889988-energy@10.519,space,corpus,10.519,22.98378,4677.78496,4199.79917,38.70331,0.11487,0.12914,0.03917,0.00124,0.11074,0.60485,78.0,150.0,0.81429,0.863
corpus:239-user99899889988-energy@2.02,kick,corpus,2.02,10.83132,2433.92786,2909.36989,-4.98637,0.46391,0.47892,0.02494,0.0011,0.00083,0.03029,64.0,138.0,0.29589,0.859
corpus:239-user99899889988-energy@59.246,hook,corpus,59.246,17.65146,2703.67631,2507.63335,-4.90743,0.00681,0.07666,0.00982,0.39609,0.50999,0.00063,26.0,104.0,0.09758,0.857
corpus:239-user99899889988-energy@41.645,hat,corpus,41.645,21.31643,4954.92095,6174.10616,-16.88811,1e-05,1e-05,0.00037,0.00598,0.23183,0.7618,22.0,48.0,0.87266,0.856
corpus:239-user99899889988-energy@44.547,hat,corpus,44.547,25.13303,5816.41306,6346.33896,-10.19138,3e-05,0.00047,0.00062,0.00507,0.22543,0.76838,46.0,142.0,0.99988,0.851
corpus:239-user99899889988-energy@62.369,hook,corpus,62.369,20.8178,3096.62295,2954.482,-9.11199,0.00064,0.00731,0.00314,0.34035,0.64792,0.00063,20.0,56.0,0.1457,0.844
corpus:239-user99899889988-energy@28.537,space,corpus,28.537,10.0217,4239.99693,4537.45251,2.3122,0.24272,0.55124,0.15959,0.00326,0.0078,0.03539,100.0,266.0,0.99615,0.838
corpus:239-user99899889988-energy@41.192,hat,corpus,41.192,22.42938,5300.56267,6349.69721,-13.69486,1e-05,0.00011,0.00016,0.00047,0.31058,0.68867,24.0,56.0,0.99975,0.835
corpus:239-user99899889988-energy@38.951,hat,corpus,38.951,21.52398,5033.03637,6021.04065,-11.75,3e-05,2e-05,0.00205,0.00735,0.27156,0.71899,22.0,44.0,0.99961,0.828
corpus:239-user99899889988-energy@37.616,hat,corpus,37.616,23.42042,5884.88129,7026.66248,-13.3308,1e-05,1e-05,1e-05,3e-05,0.03726,0.96268,20.0,54.0,0.50058,0.822
corpus:239-user99899889988-energy@56.773,hook,corpus,56.773,16.26326,3197.59664,3197.59664,-19.29441,0.00013,0.00058,0.0001,0.25067,0.74836,0.00015,20.0,92.0,0.13954,0.818
corpus:239-user99899889988-energy@52.849,hat,corpus,52.849,23.76038,5045.68692,7497.34939,-31.87635,0.00565,0.01048,0.00055,0.00025,0.02983,0.95325,22.0,54.0,0.1002,0.81
corpus:239-user99899889988-energy@55.786,hook,corpus,55.786,18.9489,6056.71426,5853.27595,-2.09824,0.0001,0.00036,0.00083,0.07199,0.2782,0.64852,20.0,54.0,0.00163,0.808
corpus:239-user99899889988-energy@59.687,hook,corpus,59.687,18.32147,2889.01574,2889.01574,-25.55911,0.00037,0.00386,9e-05,0.22796,0.76733,0.00038,10.0,92.0,0.03285,0.797
corpus:239-user99899889988-energy@60.244,hook,corpus,60.244,18.49319,5797.38507,5810.72926,-7.30084,8e-05,0.00053,0.00054,0.08429,0.32332,0.59124,22.0,58.0,0.02421,0.791
corpus:239-user99899889988-energy@52.082,hook,corpus,52.082,16.42384,3292.97529,3292.97529,-1.5646,0.00183,0.01491,0.00154,0.23116,0.75025,0.00031,14.0,36.0,0.01801,0.79
corpus:239-user99899889988-energy@51.978,hook,corpus,51.978,18.00764,5865.09688,5858.99074,-9.32923,0.0,0.0,0.0,0.01448,0.45843,0.52708,32.0,66.0,0.00365,0.789
corpus:239-user99899889988-energy@21.42,space,corpus,21.42,9.16605,3714.04936,2314.69639,21.4094,0.2444,0.55744,0.15703,0.00472,0.00361,0.03281,102.0,220.0,0.71711,0.772
corpus:239-user99899889988-energy@0.151,space,corpus,0.151,9.59183,4104.96728,3524.83716,11.06561,0.24013,0.55218,0.15411,0.00381,0.00103,0.04874,106.0,220.0,0.71717,0.765
corpus:240-atheist-the-horns-of-jericho@47.183,kick,corpus,47.183,9.3032,1997.06974,1997.06974,-10.01506,0.88757,0.04434,0.04507,0.0171,0.00488,0.00104,12.0,80.0,0.28011,0.983
corpus:240-atheist-the-horns-of-jericho@46.997,kick,corpus,46.997,4.9423,2409.06565,2409.06565,-6.24738,0.91798,0.01228,0.01431,0.02153,0.02989,0.00401,68.0,68.0,0.2477,0.98
corpus:240-atheist-the-horns-of-jericho@46.916,kick,corpus,46.916,3.45904,1850.18446,1850.18446,-6.13005,0.94244,0.0107,0.00919,0.02159,0.01419,0.00189,80.0,80.0,0.33729,0.977
corpus:240-atheist-the-horns-of-jericho@47.264,kick,corpus,47.264,9.47646,2053.51224,2046.20864,-2.4211,0.93419,0.03689,0.00982,0.01513,0.00229,0.00169,10.0,104.0,0.29403,0.973
corpus:240-atheist-the-horns-of-jericho@61.266,kick,corpus,61.266,4.77888,2243.84973,2243.84973,-9.05506,0.84938,0.03417,0.02429,0.06898,0.01871,0.00446,92.0,92.0,0.44579,0.954
corpus:240-atheist-the-horns-of-jericho@47.067,kick,corpus,47.067,9.9791,1773.16954,1709.6291,-0.42558,0.87689,0.05022,0.04545,0.01753,0.00855,0.00136,36.0,116.0,0.36724,0.953
corpus:240-atheist-the-horns-of-jericho@42.133,kick,corpus,42.133,9.72454,1535.35249,1421.67872,4.79075,0.90516,0.06412,0.01648,0.01107,0.00247,0.0007,38.0,150.0,0.31165,0.945
corpus:240-atheist-the-horns-of-jericho@42.284,kick,corpus,42.284,8.85117,2042.1157,2068.33636,0.42314,0.84314,0.07315,0.02805,0.04231,0.00983,0.00352,12.0,116.0,0.47342,0.9
corpus:240-atheist-the-horns-of-jericho@49.18,kick,corpus,49.18,9.03396,1827.43979,1936.91825,1.78383,0.85797,0.06362,0.02576,0.0392,0.01169,0.00176,72.0,150.0,0.47299,0.889
corpus:240-atheist-the-horns-of-jericho@11.645,kick,corpus,11.645,4.71455,1618.13742,1514.32375,3.6277,0.87448,0.039,0.05629,0.02344,0.00531,0.00149,116.0,116.0,0.56889,0.803
corpus:240-atheist-the-horns-of-jericho@49.331,kick,corpus,49.331,15.58419,1615.71311,1737.62008,0.09918,0.8396,0.05869,0.06651,0.02634,0.0075,0.00135,10.0,400.0,0.62292,0.792
corpus:240-atheist-the-horns-of-jericho@42.028,kick,corpus,42.028,8.29169,1715.20116,1536.04295,5.49816,0.9259,0.04987,0.01627,0.00603,0.00135,0.00059,66.0,104.0,0.57583,0.771
corpus:241-pakistan-techno-force-randomise@35.434,space,corpus,35.434,8.64893,4197.37798,4197.37798,41.33908,0.56253,0.23134,0.05768,0.00493,0.04989,0.09364,92.0,92.0,0.32241,0.962
corpus:241-pakistan-techno-force-randomise@28.096,space,corpus,28.096,8.76739,3746.14937,3620.88377,47.7793,0.59522,0.21463,0.05041,0.00341,0.05031,0.08602,104.0,104.0,0.36937,0.958
corpus:241-pakistan-techno-force-randomise@37.268,space,corpus,37.268,10.55077,4501.0568,4203.09773,38.17504,0.53329,0.21491,0.06488,0.00401,0.0641,0.1188,116.0,116.0,0.34088,0.953
corpus:241-pakistan-techno-force-randomise@0.604,space,corpus,0.604,8.45178,3562.16446,3358.64103,44.70367,0.5517,0.28552,0.05039,0.00502,0.03982,0.06755,104.0,104.0,0.35216,0.947
corpus:241-pakistan-techno-force-randomise@34.435,kick,corpus,34.435,7.36451,1921.31631,2201.23019,-20.04516,0.5337,0.42608,0.03018,0.0011,0.00635,0.0026,104.0,104.0,0.43035,0.938
corpus:241-pakistan-techno-force-randomise@10.612,kick,corpus,10.612,5.05998,2038.96165,2038.96165,-30.85289,0.43016,0.51974,0.03803,0.00313,0.00704,0.00191,68.0,68.0,0.2412,0.921
corpus:241-pakistan-techno-force-randomise@61.904,kick,corpus,61.904,5.5786,1842.35911,2071.1227,-15.64917,0.49545,0.46502,0.03193,0.00131,0.00453,0.00177,104.0,104.0,0.47814,0.921
corpus:241-pakistan-techno-force-randomise@38.104,kick,corpus,38.104,6.14177,2191.17157,2019.60075,-10.44143,0.51695,0.44985,0.02281,0.00343,0.00482,0.00214,104.0,104.0,0.4506,0.918
corpus:241-pakistan-techno-force-randomise@63.739,kick,corpus,63.739,6.45804,1822.0445,1946.96135,-9.75869,0.49484,0.46954,0.02728,0.0009,0.00545,0.00198,104.0,104.0,0.39316,0.917
corpus:241-pakistan-techno-force-randomise@43.584,kick,corpus,43.584,5.56344,1958.14925,2104.83367,-15.20985,0.48181,0.47758,0.03249,0.00133,0.00494,0.00186,104.0,104.0,0.4796,0.915
corpus:241-pakistan-techno-force-randomise@27.098,kick,corpus,27.098,6.8495,1875.48694,1958.62471,-8.27895,0.48731,0.47214,0.03189,0.00109,0.00558,0.00198,104.0,104.0,0.36481,0.913
corpus:241-pakistan-techno-force-randomise@3.274,kick,corpus,3.274,6.44556,1766.65302,1839.24317,-10.35402,0.48669,0.47965,0.02516,0.00234,0.00491,0.00125,128.0,128.0,0.45294,0.91
corpus:241-pakistan-techno-force-randomise@36.258,kick,corpus,36.258,6.30594,2096.56813,2254.36166,-6.93328,0.5032,0.45908,0.02845,0.00113,0.00579,0.00235,24.0,104.0,0.3625,0.908
corpus:241-pakistan-techno-force-randomise@49.075,kick,corpus,49.075,5.19231,2186.77231,2186.77231,-15.23687,0.43369,0.52014,0.03501,0.00248,0.00659,0.00209,68.0,68.0,0.22203,0.908
corpus:241-pakistan-techno-force-randomise@47.253,kick,corpus,47.253,5.64269,1897.50856,1696.86755,-9.31368,0.45918,0.50368,0.02862,0.00284,0.00434,0.00134,54.0,104.0,0.41294,0.905
corpus:241-pakistan-techno-force-randomise@45.418,kick,corpus,45.418,5.60869,1878.45989,1956.12237,-6.09393,0.49704,0.46739,0.02813,0.00112,0.00457,0.00174,104.0,104.0,0.40884,0.904
corpus:241-pakistan-techno-force-randomise@24.683,hook,corpus,24.683,17.04209,4152.03671,4537.32922,-5.56675,0.04343,0.20217,0.22002,0.11621,0.23463,0.18354,78.0,148.0,0.34692,0.706
corpus:241-pakistan-techno-force-randomise@22.848,hook,corpus,22.848,16.30796,3555.23655,4663.90664,-12.56639,0.0449,0.17086,0.22678,0.1218,0.246,0.18966,86.0,162.0,0.45742,0.671
corpus:241-pakistan-techno-force-randomise@25.043,hook,corpus,25.043,14.89517,5777.85957,5690.78257,10.30143,0.01939,0.08427,0.31024,0.01633,0.21897,0.35079,106.0,116.0,0.10644,0.663
corpus:241-pakistan-techno-force-randomise@21.722,hook,corpus,21.722,16.58453,6935.62311,6601.6508,7.26545,0.00635,0.02115,0.00789,0.01179,0.29087,0.66195,196.0,196.0,0.27254,0.652
corpus:241-pakistan-techno-force-randomise@19.888,hook,corpus,19.888,17.46309,6946.34945,6554.08404,7.07828,0.00339,0.01295,0.007,0.00985,0.29717,0.66965,208.0,208.0,0.28713,0.645
corpus:241-pakistan-techno-force-randomise@21.014,hook,corpus,21.014,16.16762,4095.93939,4730.83616,-8.70299,0.04864,0.17033,0.22001,0.12681,0.25356,0.18064,118.0,148.0,0.49491,0.644
corpus:241-pakistan-techno-force-randomise@18.982,hook,corpus,18.982,18.05461,6752.1955,6354.95771,8.9302,0.00643,0.01955,0.26688,0.01502,0.23832,0.4538,178.0,196.0,0.19404,0.642
corpus:241-pakistan-techno-force-randomise@23.545,hook,corpus,23.545,18.45769,6831.16481,6343.59386,7.7975,0.01889,0.05173,0.00801,0.0101,0.28561,0.62566,196.0,220.0,0.29357,0.642
corpus:244-user99457585343-we-want-freedom@39.288,hook,corpus,39.288,15.10402,3740.57312,3756.37736,-13.74682,0.01156,0.00738,0.00834,0.29559,0.58558,0.09155,56.0,104.0,0.14643,0.863
corpus:244-user99457585343-we-want-freedom@46.103,hook,corpus,46.103,20.56514,3693.76357,3762.65512,-1.00573,0.00178,0.00197,0.00088,0.47469,0.45972,0.06096,26.0,150.0,0.02365,0.858
corpus:244-user99457585343-we-want-freedom@38.104,hook,corpus,38.104,15.08965,2291.90437,2607.55842,-7.70175,0.02936,0.01952,0.09169,0.28688,0.56819,0.00436,80.0,162.0,0.16585,0.826
corpus:244-user99457585343-we-want-freedom@48.89,hook,corpus,48.89,14.49638,4187.46303,4187.46303,-2.73302,0.00362,0.00435,0.05259,0.27214,0.58608,0.08123,46.0,92.0,0.13015,0.819
corpus:244-user99457585343-we-want-freedom@0.302,hook,corpus,0.302,22.66772,2570.77512,2310.10969,1.37912,0.03019,0.09715,0.17855,0.43571,0.22203,0.03636,32.0,394.0,0.29628,0.816
corpus:244-user99457585343-we-want-freedom@48.982,hook,corpus,48.982,15.69851,4139.13034,4139.13034,0.00573,0.00021,0.00033,0.00662,0.20966,0.67613,0.10705,50.0,92.0,0.10692,0.802
corpus:244-user99457585343-we-want-freedom@28.688,hook,corpus,28.688,22.28425,3693.42224,3906.53379,-0.695,0.00057,0.00038,0.02241,0.23193,0.6756,0.06911,48.0,312.0,0.18604,0.798
corpus:244-user99457585343-we-want-freedom@34.482,kick,corpus,34.482,10.32648,2701.1033,3096.14326,-5.80407,0.6942,0.17141,0.0032,0.02485,0.09079,0.01555,196.0,196.0,0.67792,0.797
corpus:244-user99457585343-we-want-freedom@1.091,hook,corpus,1.091,24.50983,3217.27579,2922.52481,1.60507,0.02062,0.0648,0.12841,0.3503,0.34287,0.09301,34.0,384.0,0.34,0.792
corpus:244-user99457585343-we-want-freedom@46.452,hat,corpus,46.452,24.3602,4677.31563,5228.28252,-4.6874,0.00282,0.00121,0.00312,0.08519,0.13021,0.77745,20.0,220.0,0.97941,0.786
corpus:244-user99457585343-we-want-freedom@18.634,space,corpus,18.634,18.07635,5644.02323,6148.12704,0.22877,0.03551,0.43612,0.04874,0.05982,0.12783,0.29197,148.0,310.0,0.99959,0.766
corpus:244-user99457585343-we-want-freedom@47.45,space,corpus,47.45,10.98069,3801.02634,4328.28781,-1.02482,0.07279,0.77653,0.01777,0.02718,0.07268,0.03305,44.0,206.0,0.99987,0.741
corpus:244-user99457585343-we-want-freedom@29.872,space,corpus,29.872,10.4504,3270.61954,4173.7654,-3.85003,0.14131,0.75283,0.01679,0.01895,0.03893,0.03118,52.0,400.0,0.95055,0.73
corpus:244-user99457585343-we-want-freedom@41.866,space,corpus,41.866,10.41671,3415.13911,3922.75018,3.18598,0.06858,0.8674,0.02673,0.01235,0.01511,0.00982,68.0,96.0,0.96109,0.716
corpus:244-user99457585343-we-want-freedom@34.284,kick,corpus,34.284,10.34011,3351.7687,3705.85537,-6.48892,0.68059,0.1716,0.00938,0.03148,0.07713,0.02982,196.0,196.0,0.74081,0.707
corpus:244-user99457585343-we-want-freedom@31.904,kick,corpus,31.904,12.29127,1752.81528,3270.24683,-8.14798,0.72093,0.16607,0.00242,0.0265,0.07108,0.013,372.0,372.0,0.81841,0.678
corpus:244-user99457585343-we-want-freedom@33.483,kick,corpus,33.483,14.62539,2290.86273,3458.61848,-5.42245,0.69125,0.16568,0.00187,0.03036,0.09173,0.01911,76.0,394.0,0.74808,0.639
corpus:244-user99457585343-we-want-freedom@35.109,kick,corpus,35.109,13.00118,2163.81144,3871.54895,-8.04164,0.6719,0.16263,0.01412,0.04693,0.08081,0.02362,144.0,360.0,0.77149,0.628
corpus:244-user99457585343-we-want-freedom@30.302,kick,corpus,30.302,13.09486,2250.04654,3126.72003,-5.89971,0.68105,0.16516,0.0042,0.03845,0.09882,0.01232,158.0,372.0,0.79815,0.627
corpus:244-user99457585343-we-want-freedom@36.2,kick,corpus,36.2,12.47422,3251.19762,3251.19762,-23.96653,0.27557,0.11144,0.00515,0.0862,0.46536,0.05627,92.0,92.0,0.31644,0.627
corpus:245-user25244578642-the-sequencer@9.567,kick,corpus,9.567,11.20801,1035.40357,1071.00932,-3.7442,0.36372,0.24334,0.37413,0.01839,0.0003,0.00013,10.0,104.0,0.08686,0.86
corpus:245-user25244578642-the-sequencer@57.423,space,corpus,57.423,8.09815,3793.42291,3867.34913,9.97763,0.39275,0.47773,0.06872,0.00283,0.01485,0.04312,84.0,336.0,0.94024,0.829
corpus:245-user25244578642-the-sequencer@56.564,hook,corpus,56.564,20.71102,3244.71534,4682.01347,-8.77298,0.00181,0.00365,0.00589,0.21359,0.52882,0.24624,56.0,394.0,0.25206,0.828
corpus:245-user25244578642-the-sequencer@1.382,space,corpus,1.382,7.60233,3727.14165,3156.26598,14.60003,0.40253,0.46316,0.0682,0.00403,0.01582,0.04625,96.0,324.0,0.84093,0.784
corpus:245-user25244578642-the-sequencer@5.224,hook,corpus,5.224,13.63443,5254.22943,5262.90622,2.10183,0.00358,0.00573,0.03069,0.01217,0.34671,0.60112,104.0,104.0,0.15464,0.784
corpus:245-user25244578642-the-sequencer@60.5,space,corpus,60.5,8.12246,4454.45979,2839.32871,13.2335,0.35929,0.48822,0.08435,0.00135,0.01098,0.0558,162.0,400.0,0.83781,0.767
corpus:245-user25244578642-the-sequencer@3.135,space,corpus,3.135,7.43598,3546.40529,3041.21357,14.67805,0.39635,0.46755,0.06915,0.00416,0.01571,0.04709,96.0,314.0,0.82958,0.765
corpus:245-user25244578642-the-sequencer@60.082,kick,corpus,60.082,5.92986,1908.76085,2411.66783,-8.76393,0.40495,0.49754,0.07874,0.00455,0.0095,0.00473,186.0,186.0,0.73086,0.744
corpus:245-user25244578642-the-sequencer@2.252,kick,corpus,2.252,6.15666,2036.62477,3081.35154,-17.46219,0.40252,0.50302,0.07726,0.00408,0.00878,0.00434,94.0,208.0,0.85188,0.742
corpus:245-user25244578642-the-sequencer@63.576,kick,corpus,63.576,6.48145,1925.33529,2745.97723,-11.89043,0.39846,0.50082,0.08049,0.00483,0.01021,0.00519,66.0,196.0,0.78815,0.728
corpus:245-user25244578642-the-sequencer@16.684,hat,corpus,16.684,16.71047,6293.17401,5833.69938,2.3399,0.00492,0.00023,0.00025,0.00046,0.14559,0.84855,400.0,400.0,0.84629,0.707
corpus:245-user25244578642-the-sequencer@61.812,kick,corpus,61.812,7.02253,1984.5191,3199.34426,-14.67252,0.39697,0.50653,0.07844,0.00416,0.00932,0.00459,162.0,220.0,0.85981,0.687
corpus:245-user25244578642-the-sequencer@20.201,hat,corpus,20.201,16.94688,6453.17273,6408.85084,0.54969,0.0051,4e-05,6e-05,0.00029,0.14813,0.84638,400.0,400.0,0.67749,0.683
corpus:245-user25244578642-the-sequencer@0.511,kick,corpus,0.511,6.7207,1955.50019,2714.76583,-9.12068,0.40194,0.50119,0.07699,0.00483,0.01018,0.00488,94.0,208.0,0.79317,0.68
corpus:245-user25244578642-the-sequencer@23.719,hat,corpus,23.719,16.5886,6555.51961,6759.02592,-0.81744,0.00479,3e-05,4e-05,0.00036,0.14514,0.84963,400.0,400.0,0.57159,0.667
corpus:245-user25244578642-the-sequencer@25.472,hat,corpus,25.472,16.74069,6549.94294,6774.80983,-0.83078,0.00478,3e-05,6e-05,0.00034,0.14691,0.84787,400.0,400.0,0.5547,0.658
corpus:245-user25244578642-the-sequencer@58.317,kick,corpus,58.317,6.41742,1934.84167,2861.49328,-9.28347,0.40679,0.50376,0.0726,0.00404,0.00872,0.0041,76.0,208.0,0.81675,0.657
corpus:245-user25244578642-the-sequencer@61.173,hook,corpus,61.173,12.90727,6765.81039,6765.81039,2.74112,0.04557,0.02419,0.00139,0.00164,0.13007,0.79714,80.0,80.0,0.10961,0.657
corpus:245-user25244578642-the-sequencer@0.081,kick,corpus,0.081,5.85151,1028.11508,858.51666,1.37907,0.37766,0.51547,0.10356,0.00162,0.00096,0.00073,152.0,208.0,0.68766,0.648
corpus:245-user25244578642-the-sequencer@4.005,kick,corpus,4.005,7.05811,2098.97403,3118.55138,-10.63251,0.40277,0.49965,0.07834,0.00462,0.00999,0.00463,84.0,220.0,0.8347,0.642
corpus:245-user25244578642-the-sequencer@18.471,hat,corpus,18.471,16.69949,6530.41314,6693.96606,-0.58352,0.00489,0.00012,0.0002,0.00052,0.14634,0.84793,400.0,400.0,0.53029,0.64
corpus:245-user25244578642-the-sequencer@57.76,hook,corpus,57.76,12.8781,5793.30311,5793.30311,-2.16208,0.00266,0.00085,0.03252,0.00581,0.34846,0.60971,80.0,80.0,0.35577,0.64
corpus:245-user25244578642-the-sequencer@1.707,hook,corpus,1.707,15.00404,5501.00972,5617.0925,-6.64182,0.003,0.0005,0.00251,0.01066,0.37184,0.61147,116.0,116.0,0.31897,0.631
corpus:245-user25244578642-the-sequencer@5.759,kick,corpus,5.759,6.77809,2009.07985,3014.33976,-9.86123,0.40174,0.50633,0.0749,0.00404,0.00865,0.00434,164.0,220.0,0.84021,0.63
